,season,name,position,value,value_delta,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
134,2018-19,David junior Hoilett,MID,55,0.0,0,0,0,2,0,0,0,0,0,25.4,8.0,11.8,6,90,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
135,2018-19,Davide Zappacosta,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
136,2018-19,David Brooks,MID,50,0.0,1,0,0,0,0,0,0,0,1,2.8,19.0,3.4,3,66,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
137,2018-19,David Button,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
138,2018-19,David De gea,GK,60,0.0,1,0,0,1,3,0,0,0,0,0.0,0.0,21.2,15,90,0,0,Man United,Leicester,True,1,8,20:00,4.777070063694267,2018-08-10
139,2018-19,David Luiz moreira marinho,DEF,55,0.0,1,0,0,0,0,0,0,0,1,2.0,0.0,20.2,27,90,1,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
140,2018-19,David Silva,MID,85,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
141,2018-19,Davinson Sánchez,DEF,60,0.0,1,1,0,1,0,0,0,0,0,11.4,15.0,35.6,24,90,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
142,2018-19,Davy Klaassen,MID,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
143,2018-19,Davy Pröpper,MID,50,0.0,0,0,0,2,0,0,0,0,0,1.5,9.0,12.0,9,90,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
144,2018-19,Deandre Yedlin,DEF,45,0.0,0,0,0,2,0,0,0,0,0,1.2,1.0,6.0,6,90,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
145,2018-19,Declan Rice,DEF,45,0.0,0,0,0,2,0,0,0,0,0,0.6,0.0,3.0,5,45,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
146,2018-19,Dejan Lovren,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
147,2018-19,Demarai Gray,MID,55,0.0,0,0,0,2,0,0,0,0,0,8.2,38.0,14.4,15,90,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
148,2018-19,Denis Odoi,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
149,2018-19,Diego Rico,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
150,2018-19,Diogo Jota,MID,65,0.0,1,1,0,2,0,0,0,0,0,9.8,5.0,4.2,15,90,0,0,Wolves,Everton,True,0,8,17:30,1.3924050632911391,2018-08-11
151,2018-19,Domingos Quina,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
152,2018-19,Dominic Calvert-lewin,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
153,2018-19,Dominic Solanke,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
154,2018-19,Dwight Gayle,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
155,2018-19,Eden Hazard,MID,105,0.0,1,1,0,0,0,0,0,0,0,13.8,10.0,23.8,21,14,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
156,2018-19,Ederson Santana de moraes,GK,55,0.0,2,0,0,0,3,0,0,0,1,0.0,0.0,21.4,27,90,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
157,2018-19,Edimilson Fernandes,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
158,2018-19,Eldin Jakupovic,GK,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
159,2018-19,Elias Kachunga,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
160,2018-19,Emerson Hyndman,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
161,2018-19,Emerson Palmieri dos santos,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
162,2018-19,Eric Bailly,DEF,55,0.0,0,0,0,1,0,0,0,0,0,0.3,0.0,23.4,13,90,0,0,Man United,Leicester,True,1,8,20:00,4.777070063694267,2018-08-10
163,2018-19,Eric Dier,MID,50,0.0,0,0,0,1,0,0,0,0,0,5.4,0.0,22.2,15,87,1,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
164,2018-19,Erik Durm,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
165,2018-19,Erik Lamela,MID,65,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
166,2018-19,Ethan Ampadu,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
167,2018-19,Etienne Capoue,MID,50,0.0,0,0,0,0,0,0,0,0,1,2.9,9.0,9.8,8,90,1,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
168,2018-19,Ezequiel Schelotto,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
169,2018-19,Fabian Delph,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
170,2018-19,Fabian Schär,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
171,2018-19,Fabio henrique Tavares,MID,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
172,2018-19,Fabián Balbuena,DEF,45,0.0,0,0,0,4,0,0,0,0,0,0.0,17.0,21.4,16,90,1,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
173,2018-19,Fabricio Agosto ramírez,GK,45,0.0,1,0,0,2,7,0,0,0,0,0.0,0.0,49.8,20,90,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
174,2018-19,Federico Fernández,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
175,2018-19,Felipe anderson Pereira gomes,MID,70,0.0,0,0,0,3,0,0,0,0,0,26.8,2.0,15.2,10,61,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
176,2018-19,Fernando Llorente,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
177,2018-19,Fernando Luiz rosa,MID,55,0.0,1,0,0,0,0,0,0,0,1,11.8,0.0,7.6,12,90,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
178,2018-19,Filip Benkovic,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
179,2018-19,Florent Hadergjonaj,DEF,45,0.0,0,0,0,3,0,0,0,0,0,19.0,0.0,11.4,12,90,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
180,2018-19,Florian Lejeune,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
181,2018-19,Florin Andone,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
182,2018-19,Floyd Ayité,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
183,2018-19,Fousseni Diabaté,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
184,2018-19,Francisco Femenía far,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.1,0.0,2.2,5,3,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
185,2018-19,Fraser Forster,GK,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
186,2018-19,Frederico Rodrigues de paula santos,MID,60,0.0,0,0,0,0,0,0,0,0,1,5.1,0.0,4.6,8,75,1,0,Man United,Leicester,True,1,8,20:00,4.777070063694267,2018-08-10
187,2018-19,Gabriel fernando De jesus,FWD,105,0.0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,1,11,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
188,2018-19,Gary Cahill,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
189,2018-19,Gary Madine,FWD,45,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,2.0,5,2,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
190,2018-19,Gaëtan Bong,DEF,45,0.0,0,0,0,2,0,0,0,0,0,0.6,0.0,6.2,10,64,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
191,2018-19,Georges-kévin Nkoudou,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
192,2018-19,Georginio Wijnaldum,MID,55,0.0,1,0,0,0,0,0,0,0,1,5.4,13.0,3.8,7,90,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
193,2018-19,Gerard Deulofeu,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
194,2018-19,Glenn Murray,FWD,65,0.0,0,0,0,2,0,0,0,0,0,1.8,6.0,3.6,1,90,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
195,2018-19,Granit Xhaka,MID,55,0.0,0,0,0,2,0,0,0,0,0,1.3,0.0,8.8,10,69,1,0,Arsenal,Man City,True,-1,8,16:00,0.4875,2018-08-12
196,2018-19,Greg Cunninghamm,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
197,2018-19,Greg Halford,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
198,2018-19,Guido Carrillo,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
199,2018-19,Gylfi Sigurdsson,MID,75,0.0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.0,0,43,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
200,2018-19,Hamza Choudhury,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
201,2018-19,Harry Arter,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
202,2018-19,Harry Kane,FWD,125,0.0,0,0,0,1,0,0,0,0,0,24.3,26.0,6.6,5,90,1,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
203,2018-19,Harry Maguire,DEF,55,0.0,0,0,0,2,0,0,0,0,0,1.6,2.0,10.6,14,90,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
204,2018-19,Harry Winks,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
205,2018-19,Henrikh Mkhitaryan,MID,70,0.0,0,0,0,2,0,0,0,0,0,22.3,42.0,16.6,11,90,0,0,Arsenal,Man City,True,-1,8,16:00,0.4875,2018-08-12
206,2018-19,Heung-min Son,MID,85,0.0,0,0,0,0,0,0,0,0,0,1.0,2.0,8.0,7,10,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
207,2018-19,Heurelho Gomes,GK,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
208,2018-19,Hugo Lloris,GK,55,0.0,0,0,0,1,1,0,0,0,0,0.0,0.0,16.4,12,90,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
209,2018-19,Héctor Bellerín,DEF,55,0.0,0,0,0,2,0,0,0,0,0,11.7,23.0,27.0,17,90,0,0,Arsenal,Man City,True,-1,8,16:00,0.4875,2018-08-12
210,2018-19,Hélder Costa,MID,50,0.0,0,0,0,2,0,0,0,0,0,3.8,8.0,2.2,6,70,0,0,Wolves,Everton,True,0,8,17:30,1.3924050632911391,2018-08-11
211,2018-19,Ibrahima Cissé,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
212,2018-19,Idrissa Gueye,MID,50,0.0,0,0,0,2,0,0,0,0,0,3.5,0.0,13.6,15,90,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
213,2018-19,Ilkay Gündogan,MID,55,0.0,1,0,0,0,0,0,0,0,1,6.7,11.0,3.6,9,90,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
214,2018-19,Isaac Hayden,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
215,2018-19,Isaac Mbenza,MID,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
216,2018-19,Isaac Success ajayi,FWD,45,0.0,0,0,0,0,0,0,0,0,0,23.2,0.0,4.4,3,16,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
217,2018-19,Issa Diop,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
218,2018-19,Ivan Cavaleiro,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Everton,True,0,8,17:30,1.3924050632911391,2018-08-11
219,2018-19,Jack Cork,MID,50,0.0,0,0,0,0,0,0,0,0,1,33.8,2.0,10.2,10,90,1,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
220,2018-19,Jack Simpson,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
221,2018-19,Jack Stephens,DEF,45,0.0,1,0,0,0,0,0,0,0,1,12.1,33.0,27.2,28,90,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
222,2018-19,Jack Wilshere,MID,50,0.0,0,0,0,4,0,0,0,0,0,3.8,0.0,12.8,10,90,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
223,2018-19,Jacob Murphy,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
224,2018-19,Jairo Riedewald,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
225,2018-19,Jamaal Lascelles,DEF,50,0.0,0,0,0,2,0,0,0,0,0,0.5,6.0,14.8,16,90,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
226,2018-19,James Maddison,MID,65,0.0,0,0,0,1,0,0,0,0,0,13.8,29.0,8.2,10,62,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
227,2018-19,James Mcarthur,MID,50,0.0,1,0,0,0,0,0,0,0,1,12.4,2.0,14.2,14,90,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
228,2018-19,James Mccarthy,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
229,2018-19,James Milner,MID,55,0.0,1,1,0,0,0,0,0,0,1,54.4,12.0,33.6,26,90,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
230,2018-19,James Tarkowski,DEF,50,0.0,2,0,0,0,0,0,0,0,1,10.5,6.0,50.8,30,90,0,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
231,2018-19,James Tomkins,DEF,45,0.0,1,0,0,0,0,0,0,0,1,0.4,21.0,27.2,29,90,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
232,2018-19,James Ward-prowse,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
233,2018-19,Jamie Vardy,FWD,90,0.0,2,0,1,1,0,0,0,0,0,14.5,41.0,35.0,25,27,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
234,2018-19,Jannik Vestergaard,DEF,50,0.0,1,0,0,0,0,0,0,0,1,10.5,6.0,30.4,23,90,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
235,2018-19,Jan Bednarek,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Burnley,True,0,8,13:30,2.7027027027027026,2018-08-12
236,2018-19,Jan Vertonghen,DEF,60,0.0,2,0,1,1,0,0,0,0,0,1.3,33.0,73.8,35,90,0,0,Tottenham,Newcastle,False,1,8,12:30,1.9117647058823528,2018-08-11
237,2018-19,Jaroslaw Jach,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
238,2018-19,Jason Puncheon,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
239,2018-19,Jason Steele,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,False,-1,8,15:00,0.6970588235294118,2018-08-11
240,2018-19,Javier Hernández balcázar,FWD,65,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,28,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
241,2018-19,Javier Manquillo,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
242,2018-19,Jean michael Seri,MID,55,0.0,0,0,0,2,0,0,0,0,0,23.1,8.0,27.0,26,81,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
243,2018-19,Jefferson Lerma,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
244,2018-19,Jeffrey Schlupp,DEF,45,0.0,2,0,1,0,0,0,0,0,1,1.4,19.0,42.6,30,90,1,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
245,2018-19,Jeff Hendrick,MID,55,0.0,1,0,0,0,0,0,0,0,1,6.5,33.0,5.4,1,75,0,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
246,2018-19,Jermain Defoe,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,1,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
247,2018-19,Jerome Sinclair,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Brighton,True,1,8,15:00,1.4345991561181433,2018-08-11
248,2018-19,Jesse Lingard,MID,70,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Leicester,True,1,8,20:00,4.777070063694267,2018-08-10
249,2018-19,Joel Matip,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
250,2018-19,Joel Ward,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
251,2018-19,Joe Bennett,DEF,45,0.0,0,0,0,2,0,0,0,0,0,1.8,0.0,16.4,14,90,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
252,2018-19,Joe Bryan,DEF,50,0.0,0,0,0,1,0,0,0,0,0,23.4,2.0,22.0,17,70,0,0,Fulham,Crystal Palace,True,-1,8,15:00,1.2,2018-08-11
253,2018-19,Joe Hart,GK,45,0.0,2,0,0,0,3,0,0,0,1,0.0,0.0,27.0,26,90,0,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
254,2018-19,Joe Ralls,MID,50,0.0,0,0,0,2,0,0,0,0,0,15.9,8.0,16.4,12,90,0,0,Cardiff,Bournemouth,False,-1,8,15:00,0.4222222222222222,2018-08-11
255,2018-19,Johann berg Gudmundsson,MID,60,0.0,1,0,0,0,0,0,0,0,1,31.1,41.0,7.0,6,86,0,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
256,2018-19,John Ruddy,GK,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Everton,True,0,8,17:30,1.3924050632911391,2018-08-11
257,2018-19,John Stones,DEF,55,0.0,2,0,0,0,0,0,0,0,1,0.3,0.0,13.6,30,90,0,0,Man City,Arsenal,False,1,8,16:00,2.0512820512820515,2018-08-12
258,2018-19,Jon gorenc Stankovic,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
259,2018-19,Jonas Lössl,GK,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
260,2018-19,Jonathan Castro otto,DEF,45,0.0,0,0,0,2,0,0,0,0,0,6.8,3.0,0.8,6,75,0,0,Wolves,Everton,True,0,8,17:30,1.3924050632911391,2018-08-11
261,2018-19,Jonathan Hogg,MID,45,0.0,0,0,0,3,0,0,0,0,0,3.5,0.0,8.4,18,90,0,0,Huddersfield,Chelsea,True,-1,8,15:00,0.2476923076923077,2018-08-11
262,2018-19,Jonathan Walters,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Southampton,False,0,8,13:30,0.37,2018-08-12
263,2018-19,Jonjoe Kenny,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
264,2018-19,Jonjo Shelvey,MID,55,0.0,0,0,0,2,0,0,0,0,0,31.8,0.0,11.4,13,90,0,0,Newcastle,Tottenham,True,-1,8,12:30,0.5230769230769231,2018-08-11
265,2018-19,Jonny Evans,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Man United,False,-1,8,20:00,0.20933333333333334,2018-08-10
266,2018-19,Jordan Ayew,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Fulham,False,1,8,15:00,0.8333333333333334,2018-08-11
267,2018-19,Jordan Henderson,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.8,0.0,2.0,3,21,0,0,Liverpool,West Ham,True,1,8,13:30,11.2,2018-08-12
268,2018-19,Jordan Hugill,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Liverpool,False,-1,8,13:30,0.08928571428571429,2018-08-12
269,2018-19,Jordan Pickford,GK,50,0.0,0,0,0,2,2,0,0,0,0,0.0,0.0,15.0,13,90,0,0,Everton,Wolves,False,0,8,17:30,0.7181818181818183,2018-08-11
270,2018-19,Jordon Ibe,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Cardiff,True,1,8,15:00,2.368421052631579,2018-08-11
271,2018-19,Jorge luiz Frello filho,MID,50,0.0,2,0,1,0,0,0,0,0,1,9.3,17.0,52.6,31,90,0,0,Chelsea,Huddersfield,False,1,8,15:00,4.037267080745341,2018-08-11
