,season,name,position,value,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
15814,2017-18,Edward Nketiah,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,4,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15815,2017-18,Eldin Jakupovic,GK,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15816,2017-18,Eldin Jakupovic,GK,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15817,2017-18,Eliaquim Mangala,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Swansea,False,0,4,15:00,0.8193548387096774,2018-04-14
15818,2017-18,Elias Kachunga,MID,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Watford,True,1,4,15:00,1.1450381679389312,2018-04-14
15819,2017-18,Emerson Hyndman,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,False,-1,4,17:30,0.10416666666666667,2018-04-14
15820,2017-18,Emerson Hyndman,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Man United,True,-1,4,19:45,0.35,2018-04-18
15821,2017-18,Emerson Palmieri dos santos,DEF,52,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Southampton,False,1,4,12:30,2.4324324324324325,2018-04-14
15822,2017-18,Emerson Palmieri dos santos,DEF,52,1,1,0,1,0,0,0,0,0,17.4,19,25.2,21,83,0,0,Chelsea,Burnley,False,1,4,19:45,2.1052631578947367,2018-04-19
15823,2017-18,Emre Can,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,True,1,4,17:30,9.6,2018-04-14
15824,2017-18,Enner Valencia,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Stoke,True,0,4,20:00,2.0,2018-04-16
15825,2017-18,Erdal Rakip,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15826,2017-18,Eric maxim Choupo-moting,MID,53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15827,2017-18,Eric Bailly,DEF,60,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,West Brom,True,-1,4,16:00,16.10169491525424,2018-04-15
15828,2017-18,Eric Bailly,DEF,60,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Bournemouth,False,1,4,19:45,2.857142857142857,2018-04-18
15829,2017-18,Eric Dier,MID,47,0,0,0,3,0,0,0,0,0,13.4,0,20.0,16,90,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15830,2017-18,Eric Dier,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15831,2017-18,Erik Lamela,MID,63,0,0,0,2,0,0,0,0,0,3.6,13,6.6,7,63,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15832,2017-18,Erik Lamela,MID,63,0,0,0,0,0,0,0,0,0,1.3,17,4.6,1,16,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15833,2017-18,Erik Pieters,DEF,47,0,0,0,1,0,0,0,0,0,11.8,2,17.0,16,90,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15834,2017-18,Erwin Mulder,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Everton,True,0,4,15:00,1.220472440944882,2018-04-14
15835,2017-18,Ethan Ampadu,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Southampton,False,1,4,12:30,2.4324324324324325,2018-04-14
15836,2017-18,Ethan Ampadu,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Burnley,False,1,4,19:45,2.1052631578947367,2018-04-19
15837,2017-18,Etienne Capoue,MID,48,0,0,0,1,0,0,0,0,0,3.9,0,18.2,13,90,0,0,Watford,Huddersfield,False,-1,4,15:00,0.8733333333333334,2018-04-14
15838,2017-18,Ezequiel Schelotto,DEF,44,0,0,0,3,0,0,0,0,0,2.3,0,13.4,11,90,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15839,2017-18,Ezequiel Schelotto,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
15840,2017-18,Fabian Delph,MID,45,0,0,0,1,0,0,0,0,0,3.0,0,7.4,12,90,1,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15841,2017-18,Federico Fernández,DEF,45,0,0,0,1,0,0,0,0,0,1.1,36,40.0,16,90,0,0,Swansea,Everton,True,0,4,15:00,1.220472440944882,2018-04-14
15842,2017-18,Fernando francisco Reges,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15843,2017-18,Fernando Llorente,FWD,73,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15844,2017-18,Fernando Llorente,FWD,73,0,0,0,0,0,0,0,0,0,0.3,0,4.0,5,5,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15845,2017-18,Fernando Luiz rosa,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15846,2017-18,Fikayo Tomori,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Southampton,False,1,4,12:30,2.4324324324324325,2018-04-14
15847,2017-18,Fikayo Tomori,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Burnley,False,1,4,19:45,2.1052631578947367,2018-04-19
15848,2017-18,Florent Hadergjonaj,DEF,45,1,0,0,0,0,0,0,0,1,16.7,4,13.2,20,90,0,0,Huddersfield,Watford,True,1,4,15:00,1.1450381679389312,2018-04-14
15849,2017-18,Florian Lejeune,DEF,43,0,0,0,1,0,0,0,0,0,0.3,0,14.2,7,90,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15850,2017-18,Fousseni Diabaté,FWD,50,0,0,0,0,0,0,0,0,0,18.6,0,9.0,6,26,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15851,2017-18,Fousseni Diabaté,FWD,50,0,0,0,0,0,0,0,0,0,1.6,3,1.2,4,14,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15852,2017-18,Francisco Femenía far,DEF,43,0,0,0,0,0,0,0,0,0,4.7,0,4.0,8,57,0,0,Watford,Huddersfield,False,-1,4,15:00,0.8733333333333334,2018-04-14
15853,2017-18,Francis Coquelin,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15854,2017-18,Fraser Forster,GK,46,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Chelsea,True,-1,4,12:30,0.41111111111111115,2018-04-14
15855,2017-18,Fraser Forster,GK,46,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Leicester,False,0,4,19:45,0.703125,2018-04-19
15856,2017-18,Freddie Woodman,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15857,2017-18,Fredrik Ulvestad,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Leicester,True,1,4,15:00,1.1450381679389312,2018-04-14
15858,2017-18,Fredrik Ulvestad,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Chelsea,True,-1,4,19:45,0.475,2018-04-19
15859,2017-18,Gabriel armando De abreu,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15860,2017-18,Gabriel fernando De jesus,FWD,100,2,1,1,1,0,0,0,0,0,11.9,39,35.6,30,75,1,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15861,2017-18,Gareth Barry,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15862,2017-18,Gareth Mcauley,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15863,2017-18,Gary Cahill,DEF,62,0,0,0,2,0,0,0,0,0,1.7,1,9.6,8,90,1,0,Chelsea,Southampton,False,1,4,12:30,2.4324324324324325,2018-04-14
15864,2017-18,Gary Cahill,DEF,62,0,0,0,1,0,0,0,0,0,0.5,0,40.0,25,90,0,0,Chelsea,Burnley,False,1,4,19:45,2.1052631578947367,2018-04-19
15865,2017-18,Gaëtan Bong,DEF,44,0,0,0,3,0,0,0,0,0,14.7,0,10.6,7,85,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15866,2017-18,Gaëtan Bong,DEF,44,0,0,0,1,0,0,0,0,0,1.2,7,9.4,6,90,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
15867,2017-18,Geoff Cameron,DEF,43,0,0,0,1,0,0,0,0,0,0.0,0,2.4,1,28,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15868,2017-18,Georges-kévin Nkoudou,MID,54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Leicester,True,1,4,15:00,1.1450381679389312,2018-04-14
15869,2017-18,Georges-kévin Nkoudou,MID,54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Chelsea,True,-1,4,19:45,0.475,2018-04-19
15870,2017-18,George Thomas,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15871,2017-18,George Thomas,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15872,2017-18,Georginio Wijnaldum,MID,66,1,0,0,0,0,0,0,0,1,45.1,4,20.4,23,90,0,0,Liverpool,Bournemouth,True,1,4,17:30,9.6,2018-04-14
15873,2017-18,Gerard Deulofeu,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Huddersfield,False,-1,4,15:00,0.8733333333333334,2018-04-14
15874,2017-18,Giannelli Imbula,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15875,2017-18,Glenn Murray,FWD,60,1,0,1,3,0,0,0,0,0,12.2,68,34.6,26,90,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15876,2017-18,Glenn Murray,FWD,60,0,0,0,1,0,0,0,0,0,1.8,2,7.2,5,73,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
15877,2017-18,Glenn Whelan,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15878,2017-18,Glen Johnson,DEF,41,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15879,2017-18,Gnegneri yaya Touré,MID,60,0,0,0,0,0,0,0,0,0,0.0,0,1.0,3,1,0,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15880,2017-18,Grady Diangana,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Stoke,True,0,4,20:00,2.0,2018-04-16
15881,2017-18,Granit Xhaka,MID,52,0,0,0,2,0,0,0,0,0,27.8,0,20.4,20,90,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15882,2017-18,Grant Hanley,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15883,2017-18,Grzegorz Krychowiak,MID,47,0,0,0,0,0,0,0,0,0,0.3,0,0.2,3,13,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15884,2017-18,Guido Carrillo,FWD,61,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Chelsea,True,-1,4,12:30,0.41111111111111115,2018-04-14
15885,2017-18,Guido Carrillo,FWD,61,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Leicester,False,0,4,19:45,0.703125,2018-04-19
15886,2017-18,Gylfi Sigurdsson,MID,80,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Swansea,False,0,4,15:00,0.8193548387096774,2018-04-14
15887,2017-18,Hal Robson-kanu,FWD,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15888,2017-18,Hamza Choudhury,MID,44,0,0,0,2,0,0,0,0,0,1.3,8,15.4,11,90,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15889,2017-18,Hamza Choudhury,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,1,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15890,2017-18,Harry Arter,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,False,-1,4,17:30,0.10416666666666667,2018-04-14
15891,2017-18,Harry Arter,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Man United,True,-1,4,19:45,0.35,2018-04-18
15892,2017-18,Harry Bunn,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Watford,True,1,4,15:00,1.1450381679389312,2018-04-14
15893,2017-18,Harry Kane,FWD,129,0,0,0,3,0,0,0,0,0,23.8,4,9.4,4,90,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15894,2017-18,Harry Kane,FWD,129,2,0,1,1,0,0,0,0,0,13.9,35,38.4,32,84,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15895,2017-18,Harry Maguire,DEF,56,0,0,0,2,0,0,0,0,0,13.9,32,21.6,11,90,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15896,2017-18,Harry Maguire,DEF,56,1,0,0,0,0,0,0,0,1,1.8,2,24.4,26,90,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15897,2017-18,Harry Souttar,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15898,2017-18,Harry Winks,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15899,2017-18,Harry Winks,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15900,2017-18,Harvey Barnes,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15901,2017-18,Harvey Barnes,MID,45,0,0,0,0,0,0,0,0,0,0.5,4,0.0,2,1,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15902,2017-18,Henrikh Mkhitaryan,MID,77,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15903,2017-18,Henri Saivet,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15904,2017-18,Heung-min Son,MID,84,0,0,0,1,0,0,0,0,0,1.8,10,1.8,3,26,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15905,2017-18,Heung-min Son,MID,84,1,1,0,1,0,0,0,0,0,24.5,53,26.4,15,90,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15906,2017-18,Heurelho Gomes,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Huddersfield,False,-1,4,15:00,0.8733333333333334,2018-04-14
15907,2017-18,Hugo Lloris,GK,54,0,0,0,3,3,0,0,0,0,0.0,0,15.2,6,90,1,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15908,2017-18,Hugo Lloris,GK,54,1,0,0,1,4,0,0,0,0,0.0,0,28.8,24,90,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15909,2017-18,Héctor Bellerín,DEF,59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15910,2017-18,Ibrahim Afellay,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15911,2017-18,Idrissa Gueye,MID,48,1,1,0,0,0,0,0,0,1,4.3,37,9.0,18,68,0,0,Everton,Swansea,False,0,4,15:00,0.8193548387096774,2018-04-14
15912,2017-18,Ilkay Gündogan,MID,53,2,0,1,1,0,0,0,0,0,19.3,25,44.6,36,90,0,0,Man City,Tottenham,False,1,4,19:45,0.9703703703703703,2018-04-14
15913,2017-18,Isaac Hayden,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15914,2017-18,Isaac Success,MID,53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Huddersfield,False,-1,4,15:00,0.8733333333333334,2018-04-14
15915,2017-18,Isaiah Brown,MID,52,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15916,2017-18,Isaiah Brown,MID,52,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
15917,2017-18,Islam Slimani,FWD,66,0,0,0,0,0,0,0,0,0,25.7,2,8.2,2,27,1,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15918,2017-18,Jack Butland,GK,50,1,0,0,1,5,0,0,0,0,0.0,0,29.0,20,90,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15919,2017-18,Jack Colback,MID,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15920,2017-18,Jack Cork,MID,45,0,0,0,1,0,0,0,0,0,2.2,0,14.8,17,90,0,0,Burnley,Leicester,True,1,4,15:00,1.1450381679389312,2018-04-14
15921,2017-18,Jack Cork,MID,45,0,0,0,2,0,0,0,0,0,3.4,3,8.6,12,90,0,0,Burnley,Chelsea,True,-1,4,19:45,0.475,2018-04-19
15922,2017-18,Jack Payne,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Watford,True,1,4,15:00,1.1450381679389312,2018-04-14
15923,2017-18,Jack Simpson,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,False,-1,4,17:30,0.10416666666666667,2018-04-14
15924,2017-18,Jack Simpson,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Man United,True,-1,4,19:45,0.35,2018-04-18
15925,2017-18,Jack Stephens,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Chelsea,True,-1,4,12:30,0.41111111111111115,2018-04-14
15926,2017-18,Jack Stephens,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Leicester,False,0,4,19:45,0.703125,2018-04-19
15927,2017-18,Jack Wilshere,MID,51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Newcastle,False,-1,4,13:30,1.4622222222222223,2018-04-15
15928,2017-18,Jacob Murphy,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,4.2,3,4,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15929,2017-18,Jairo Riedewald,DEF,46,0,0,0,0,0,0,0,0,0,0.3,0,0.0,3,10,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15930,2017-18,Jake Livermore,MID,48,1,0,0,0,0,0,0,0,1,12.1,17,13.4,11,90,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15931,2017-18,Jakob Haugaard,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,West Ham,False,0,4,20:00,0.5,2018-04-16
15932,2017-18,Jamaal Lascelles,DEF,48,0,0,0,1,0,0,0,0,0,0.2,2,14.2,9,90,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15933,2017-18,James Collins,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Stoke,True,0,4,20:00,2.0,2018-04-16
15934,2017-18,James Daly,FWD,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15935,2017-18,James Mcarthur,MID,43,1,1,0,2,0,0,0,0,0,13.8,53,4.2,11,90,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15936,2017-18,James Mccarthy,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Swansea,False,0,4,15:00,0.8193548387096774,2018-04-14
15937,2017-18,James Mcclean,MID,47,1,0,0,0,0,0,0,0,1,53.3,6,18.4,15,90,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15938,2017-18,James Milner,DEF,60,0,0,0,0,0,0,0,0,0,0.2,0,5.4,3,13,0,0,Liverpool,Bournemouth,True,1,4,17:30,9.6,2018-04-14
15939,2017-18,James Morrison,MID,53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Man United,False,1,4,16:00,0.06210526315789473,2018-04-15
15940,2017-18,James Tarkowski,DEF,46,0,0,0,1,0,0,0,0,0,15.3,2,23.8,13,90,0,0,Burnley,Leicester,True,1,4,15:00,1.1450381679389312,2018-04-14
15941,2017-18,James Tarkowski,DEF,46,0,0,0,2,0,0,0,0,0,0.1,2,29.4,15,90,1,0,Burnley,Chelsea,True,-1,4,19:45,0.475,2018-04-19
15942,2017-18,James Tomkins,DEF,43,2,0,1,2,0,0,0,0,0,0.0,19,63.8,27,90,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15943,2017-18,James Ward-prowse,MID,50,1,1,0,3,0,0,0,0,0,41.9,7,24.6,19,78,1,0,Southampton,Chelsea,True,-1,4,12:30,0.41111111111111115,2018-04-14
15944,2017-18,James Ward-prowse,MID,50,0,0,0,0,0,0,0,0,0,5.2,0,2.4,4,57,0,0,Southampton,Leicester,False,0,4,19:45,0.703125,2018-04-19
15945,2017-18,Jamie Murphy,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15946,2017-18,Jamie Murphy,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
15947,2017-18,Jamie Vardy,FWD,90,1,0,1,2,0,0,0,0,0,3.2,63,35.4,20,90,0,0,Leicester,Burnley,False,-1,4,15:00,0.8733333333333334,2018-04-14
15948,2017-18,Jamie Vardy,FWD,90,0,0,0,0,0,0,0,0,1,11.6,21,7.0,5,90,0,0,Leicester,Southampton,True,0,4,19:45,1.4222222222222223,2018-04-19
15949,2017-18,Jan Bednarek,DEF,41,2,0,1,3,0,0,0,0,0,0.3,19,42.6,25,90,0,0,Southampton,Chelsea,True,-1,4,12:30,0.41111111111111115,2018-04-14
15950,2017-18,Jan Bednarek,DEF,41,1,0,0,0,0,0,0,0,1,0.1,0,20.6,23,90,0,0,Southampton,Leicester,False,0,4,19:45,0.703125,2018-04-19
15951,2017-18,Jan Vertonghen,DEF,60,0,0,0,3,0,0,0,0,0,4.0,0,23.6,22,90,0,0,Tottenham,Man City,True,-1,4,19:45,1.0305343511450382,2018-04-14
15952,2017-18,Jan Vertonghen,DEF,60,0,0,0,1,0,0,0,0,0,2.3,8,16.6,13,90,0,0,Tottenham,Brighton,False,0,4,19:45,4.193548387096774,2018-04-17
15953,2017-18,Jaroslaw Jach,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15954,2017-18,Jason Lokilo,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15955,2017-18,Jason Puncheon,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Brighton,True,1,4,15:00,2.5,2018-04-14
15956,2017-18,Javier Hernández balcázar,FWD,67,0,0,0,1,0,0,0,0,0,1.0,4,1.2,4,14,0,0,West Ham,Stoke,True,0,4,20:00,2.0,2018-04-16
15957,2017-18,Javier Manquillo,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Arsenal,True,1,4,13:30,0.6838905775075987,2018-04-15
15958,2017-18,Jayson Molumby,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Crystal Palace,False,-1,4,15:00,0.39999999999999997,2018-04-14
15959,2017-18,Jayson Molumby,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Tottenham,True,0,4,19:45,0.23846153846153847,2018-04-17
